0667	-162.7	500
0668	-186.9	500
0669	-194.4	500
0670	-189.6	500
0671	-109.3	500
0672	-179.7	500
0673	-181.8	500
0674	-160.7	500
0675	-173.6	500
0676	-129.5	500
0677	-196.5	500
0678	-218.2	500
0679	-176.5	500
0680	-137.5	500
0681	-138.1	500
0682	-175.4	500
0683	-169.6	500
0684	-173.6	500
0685	-184.4	500
0686	-169.6	500
0687	-154.5	500
0688	-176.8	500
0689	-183.9	500
0690	-160.6	500
0691	-98.1	500
0692	-190.8	500
0693	-128.2	500
0694	-146.1	500
0695	-138.8	500
0696	-191.0	500
0697	-175.7	500
0698	-173.5	500
0699	-138.9	500
0700	-184.9	500
0701	-136.7	500
0702	-199.7	500
0703	-132.6	500
0704	-173.0	500
0705	-144.9	500
0706	-148.5	500
0707	-139.3	500
0708	-160.5	500
0709	-164.4	500
0710	-172.1	500
0711	-102.6	500
0712	-119.5	500
0713	-162.0	500
0714	-135.2	500
0715	-171.8	500
0716	-112.6	500
0717	-114.1	500
0718	-167.4	500
0719	-165.7	500
0720	-192.2	500
0721	-110.1	500
0722	-139.6	500
0723	-164.8	500
0724	-164.7	500
0725	-158.0	500
0726	-110.7	500
0727	-173.0	500
0728	-185.1	500
0729	-179.0	500
0730	-199.8	500
0731	-212.1	500
0732	-167.6	500
0733	-143.1	500
0734	-204.6	500
0735	-107.4	500
0736	-185.8	500
0737	-156.8	500
0738	-138.7	500
0739	-84.2	500
0740	-146.2	500
0741	-158.3	500
0742	-116.3	500
0743	-135.5	500
0744	-173.8	500
0745	-202.3	500
0746	-190.5	500
0747	-158.5	500
0748	-168.6	500
0749	-157.1	500
0750	-150.0	500
0751	-125.2	500
0752	-142.9	500
0753	-105.3	500
0754	-174.4	500
0755	-196.4	500
0756	-152.7	500
0757	-181.7	500
0758	-129.8	500
0759	-154.4	500
0760	-163.1	500
0761	-138.7	500
0762	-191.1	500
0763	-203.1	500
0764	-151.5	500
0765	-168.7	500
0766	-141.7	500
0767	-149.5	500
0768	-114.7	500
0769	-140.6	500
0770	-166.1	500
0771	-145.6	500
0772	-167.6	500
0773	-183.7	500
0774	-146.0	500
0775	-102.1	500
0776	-201.9	500
0777	-121.4	500
0778	-175.9	500
0779	-142.5	500
0780	-106.6	500
0781	-191.2	500
0782	-168.2	500
0783	-143.1	500
0784	-169.6	500
0785	-186.2	500
0786	-107.0	500
0787	-179.6	500
0788	-170.1	500
0789	-187.2	500
0790	-131.7	500
0791	-167.2	500
0792	-179.8	500
0793	-163.5	500
0794	-203.7	500
0795	-140.0	500
0796	-207.3	500
0797	-174.9	500
0798	-198.4	500
0799	-193.7	500
0800	-181.8	500
0801	-175.0	500
0802	-154.4	500
0803	-187.6	500
0804	-149.4	500
0805	-183.1	500
0806	-168.6	500
0807	-167.1	500
0808	-165.0	500
0809	-225.0	500
0810	-178.2	500
0811	-187.2	500
0812	-110.4	500
0813	-181.7	500
0814	-146.9	500
0815	-134.2	500
0816	-111.0	500
0817	-177.9	500
0818	-132.4	500
0819	-148.9	500
0820	-136.7	500
0821	-139.6	500
0822	-171.4	500
0823	-188.0	500
0824	-185.2	500
0825	-168.0	500
0826	-166.5	500
0827	-146.4	500
0828	-154.4	500
0829	-183.8	500
0830	-140.0	500
0831	-169.4	500
0832	-155.0	500
0833	-180.0	500
0834	-166.7	500
0835	-148.2	500
0836	-179.4	500
0837	-157.6	500
0838	-93.6	500
0839	-189.8	500
0840	-138.8	500
0841	-189.3	500
0842	-113.6	500
0843	-157.9	500
0844	-167.9	500
0845	-189.2	500
0846	-166.3	500
0847	-168.3	500
0848	-157.8	500
0849	-139.1	500
0850	-194.2	500
0851	-176.6	500
0852	-137.7	500
0853	-173.6	500
0854	-157.2	500
0855	-156.7	500
0856	-153.8	500
0857	-171.6	500
0858	-184.6	500
0859	-149.5	500
0860	-151.6	500
0861	-131.3	500
0862	-119.19	500
0863	-164.9	500
0864	-190.5	500
0865	-137.8	500
0866	-182.0	500
0867	-161.3	500
0868	-180.0	500
0869	-103.7	500
0870	-190.5	500
0871	-201.0	500
0872	-170.9	500
0873	-123.2	500
0874	-168.8	500
0875	-156.3	500
0876	-155.0	500
0877	-171.7	500
0878	-118.2	500
0879	-135.0	500
0880	-180.9	500
0881	-157.9	500
0882	-195.6	500
0883	-156.5	500
0884	-175.7	500
0885	-140.9	500
0886	-139.6	500
0887	-139.8	500
0888	-196.5	500
0889	-143.7	500
0890	-158.7	500
0891	-166.9	500
0892	-117.3	500
0893	-124.9	500
0894	-157.8	500
0895	-157.5	500
0896	-158.6	500
0897	-126.1	500
0898	-175.4	500
0899	-192.4	500
0900	-141.5	500
0901	-141.8	500
0902	-174.2	500
0903	-130.2	500
0904	-153.3	500
0905	-169.0	500
0906	-149.1	500
0907	-187.3	500
0908	-130.1	500
0909	-197.2	500
0910	-166.6	500
0911	-201.2	500
0912	-161.7	500
0913	-163.4	500
0914	-200.1	500
0915	-138.5	500
0916	-176.9	500
0917	-175.7	500
0918	-176.0	500
0919	-136.7	500
0920	-177.5	500
0921	-176.2	500
0922	-171.5	500
0923	-173.0	500
0924	-174.7	500
0925	-203.8	500
0926	-120.8	500
0927	-175.1	500
0928	-165.1	500
0929	-195.6	500
0930	-163.8	500
0931	-182.8	500
0932	-164.1	500
0933	-83.9	500
0934	-176.6	500
0935	-123.2	500
0936	-165.9	500
0937	-173.4	500
0938	-169.7	500
0939	-179.5	500
0940	-140.0	500
0941	-180.4	500
0942	-112.8	500
0943	-174.8	500
0944	-201.7	500
0945	-157.4	500
0946	-177.6	500
0947	-174.9	500
0948	-133.8	500
0949	-141.6	500
0950	-169.2	500
0951	-192.8	500
0952	-160.6	500
0953	-123.8	500
0954	-133.7	500
0955	-154.3	500
0956	-130.0	500
0957	-183.8	500
0958	-150.6	500
0959	-171.2	500
0960	-130.3	500
0961	-156.5	500
0962	-185.3	500
0963	-117.9	500
0964	-171.9	500
0965	-158.4	500
0966	-172.2	500
0967	-194.9	500
0968	-135.4	500
0969	-186.0	500
0970	-135.3	500
0971	-176.7	500
0972	-181.1	500
0973	-154.3	500
0974	-145.7	500
0975	-171.3	500
0976	-156.0	500
0977	-198.9	500
0978	-164.6	500
0979	-134.9	500
0980	-187.1	500
